Route or Street Name,avg_crash_severity,adjusted_safety_rating
108 PARKWAY DR,1.0,81.47710787695678
108 POINT HOLLOW PL,1.0,81.47710787695678
108 S  FRANKLIN ST,1.0,81.47710787695678
108 S SYCAMORE ST,1.0,81.47710787695678
108 SANDERLING WALK,1.0,81.47710787695678
108 SYKES AVE,1.0,81.47710787695678
108 South County Drive,1.0,81.47710787695678
108 WENTWORTH LANE,1.0,81.47710787695678
108 WINSTON DR,1.0,81.47710787695678
1080 BLK WINCHESTER RD,1.0,81.47710787695678
1080 JAMES MADISON HWY.,1.0,81.47710787695678
1080 JEFFERSON HWY,1.0,81.47710787695678
10800  CHALKLEY RD,1.0,81.47710787695678
10800 CHALKLEY DR,1.0,81.47710787695678
10800 COALBORO RD,1.0,81.47710787695678
10800 GENITO RD,1.0,81.47710787695678
10800 GEORGE WASH MEM HWY,3.0,60.62393296724162
10800 GEORGE WASHINGTON MEMORIAL HIGHWAY,1.0,81.47710787695678
10800 HULL STREET RD,1.0,81.0505204220992
10800 HULL STREET ROAD,3.0,60.62393296724162
10800 IRON BRIDGE RD,1.0,80.19734551238405
10800 MIDLOTHIAN TURNPIKE,1.0,81.47710787695678
10800 NEWBYS BRIDGE RD,1.0,81.47710787695678
10800 ROBIOUS ROAD,3.0,60.62393296724162
10800 SMOKE TREE DRIVE,2.0,71.0505204220992
10800 WEST HUGUENOT ROAD,1.0,81.47710787695678
10801 MIDOTHIAN TPKE,1.0,81.47710787695678
10801 NASH ROAD,1.0,81.47710787695678
10801 SPRING RUN ROAD,1.0,81.47710787695678
10801 W HUGUENOT RD,3.0,60.62393296724162
10804 SOUTH CRATER,2.0,71.0505204220992
10805 WOODPECKER RD,2.0,70.19734551238405
10805 WOODPECKER ROAD,1.0,81.47710787695678
10806 PINE REACH CT,1.0,81.47710787695678
10809 ROLLING WOOD DR,1.0,81.47710787695678
10809 W HUGUENOT RD,1.0,81.47710787695678
1081 PORT REPUBLIC RD,1.0,81.0505204220992
1081 RIVERSIDE DR,2.0,71.0505204220992
1081 SAW PEN POINT TL,1.0,81.47710787695678
10810 MARSH RD,1.0,81.47710787695678
10811 WARWICK BOULEVARD,1.0,81.47710787695678
10813 LEAVELLS ROAD,3.0,60.62393296724162
10813 MIDLOTHIAN TPKE,1.0,81.47710787695678
10815 GEORGE WASHINGTON MEMORIAL HWY,2.0,70.19734551238405
1082 GEORGETOWN RD,1.0,81.47710787695678
1082 THE TRAIL,1.0,81.47710787695678
10822 LEESVILLE ROAD,3.0,60.62393296724162
10823 HULL STREET RD,3.0,60.62393296724162
10823 HULL STREET ROAD,1.0,81.0505204220992
10824 FAIRFAX BLVD,1.0,81.47710787695678
10824 MONOCACY WAY,1.0,81.47710787695678
10825 MIDLOTHIAN TPKE,1.0,81.47710787695678
10825 MIDLOTHIAN TURNPIKE,1.0,81.47710787695678
10828 CATHARPIN RD,1.0,81.47710787695678
1083 N MILITARY HWY,1.0,81.47710787695678
1083 POQUOSON AVE,1.0,81.47710787695678
1083 RIO RD E,2.0,71.0505204220992
10830 RIVER ROAD,1.0,81.47710787695678
10831 MIDLOTHIAN TURNPIKE,3.0,60.62393296724162
10831 SOUTHLAKE BLVD,1.0,81.47710787695678
10841 WOODPECK RD,1.0,81.47710787695678
10845 HULL STREET ROAD,1.0,81.47710787695678
1085 PORT REPUBLIC RD,1.0,81.47710787695678
10850 GOV. G.C. PEERY HWY,1.0,81.47710787695678
10850 IRON BRIDGE ROAD,1.0,81.0505204220992
10850 MARSH RD,1.0,81.47710787695678
1086 SANDLEWOOD LANE,1.0,81.47710787695678
1087 SULFER SPRING RD,3.0,60.62393296724162
10876-BLK BRISTERSBURG RD,2.0,71.0505204220992
1088 POQUOSON AVE,4.0,60.19734551238405
10880 MARSH RD,1.0,81.47710787695678
10885 FAIRFAX BLVD,1.0,81.47710787695678
10885 Virgil H Goode Hwy,1.0,81.47710787695678
10886 NEWTOWN RD  NEWTOWN VA 23126,1.0,81.47710787695678
10890 FAIRFAX BLVD,1.0,81.47710787695678
109 DEPOT ST NW,1.0,81.47710787695678
109 EVANS STREET,1.0,81.47710787695678
109 GREEN MEADOW DR,3.0,60.62393296724162
109 GREEN PARK DR,1.0,81.47710787695678
109 HUDGINS RD,1.0,81.47710787695678
109 Hanover Ave - Parking Lot,1.0,81.47710787695678
109 N. SYCAMORE ST.,1.0,81.47710787695678
109 S MAIN ST,1.0,81.47710787695678
109 SUNNYBROOK RD.,3.0,60.62393296724162
109 VELVET WALL WAY,1.0,81.47710787695678
109 WATTS DR,1.0,81.47710787695678
1090 ADIAL RD,1.0,81.47710787695678
1090 W MERCURY BLVD,2.0,71.0505204220992
10900 GENITO ROAD,1.0,81.0505204220992
10900 MARSH RD,1.0,81.47710787695678
10900 PATRICK HENRY HWY,3.0,60.62393296724162
10900 WINTERPOCK RD,1.0,81.47710787695678
10901 HULL STREET RD,1.0,81.47710787695678
10903 COURTHOUSE ROAD,1.0,81.47710787695678
10906 DRAYTON ROAD,1.0,81.47710787695678
10907 COURTHOUSE ROAD,1.0,81.47710787695678
10907 OAKWOOD DR,1.0,81.47710787695678
10908 COURTHOUSE RD,3.0,60.62393296724162
10908 MIDLOTHIAN TPKE,1.0,81.47710787695678
1091 PORT REPUBLIC RD,2.5,49.77075805752647
10910 MIDLOTHIAN TPKE,1.0,81.47710787695678
10917 BRISTOL HWY,1.0,81.47710787695678
1092 MILLWOOD PIKE,1.0,81.47710787695678
10921 ROCKFISH VALLEY HWY,1.0,81.47710787695678
1093 INDEPENDENCE BL,1.0,81.47710787695678
1093 N ARMISTEAD AVE,4.0,60.19734551238405
1093 North Military Highway,3.0,60.62393296724162
10931 MIDLOTHIAN TPK,1.0,81.47710787695678
1094 N MILITARY HIGHWAY,1.0,81.47710787695678
1094 N MILITARY HWY,2.3333333333333335,48.91758314781132
1095 N ROYAL AVE,3.0,60.62393296724162
1095 TAZWELL ST.,1.0,81.47710787695678
10950 AMELIA SPRINGS ROAD,1.0,81.47710787695678
10952 NORTH FREDERICK PIKE,3.0,60.62393296724162
10955 FAIRFAX BLVD,1.0,81.47710787695678
1096 COLLEGE ESTATES RD,3.0,60.62393296724162
1096 ROUTE 58,1.0,81.47710787695678
1096 RT 58,2.0,71.0505204220992
10960 GREENWOOD RD,1.0,81.47710787695678
10960 Greenwood Road,1.0,81.47710787695678
1097 KESLER RD,1.0,81.47710787695678
1097 VIRGINIA AVE,1.0,81.47710787695678
1098 ELDEN ST,2.0,71.0505204220992
1098 FREDERICK BLVD,2.5,49.77075805752647
10987 BLK ROCKFISH RIVER RD,1.0,81.47710787695678
1099 BLACKSTONE AVE,3.0,60.62393296724162
1099 HUELL MATTHEWS HIGHWAY,3.0,60.62393296724162
1099 RIO RD E,2.0,68.49099569295375
10997 SOUTH HILL ROAD,1.0,81.47710787695678
10998 GENITO RD,1.0,81.47710787695678
10TH AND JAMISON AVE SE,1.0,81.47710787695678
10TH RD N,1.0,81.47710787695678
10TH ST,1.4545454545454546,45.07829605409315
10TH ST N,1.5294117647058822,40.8124215055174
10TH ST NE @ E JEFFERSON ST,2.0,71.0505204220992
10TH ST NORTH,1.0,81.47710787695678
10TH ST NW,1.5208333333333333,20.76281112721138
10TH ST NW/ALLEYWAY,3.0,60.62393296724162
10TH ST SE,2.0,70.19734551238405
10TH ST SW,2.25,48.06440823809618
10TH ST. N,2.5,49.77075805752647
10TH ST. N.,2.0,70.19734551238405
10TH ST. S.,3.0,60.62393296724162
10TH STREET,1.0,80.62393296724161
10TH STREET N,1.0,80.62393296724161
10TH STREET NORTH,1.75,48.91758314781132
10TH STREET NW,1.6666666666666667,49.77075805752647
10TH STREET SW,2.0,70.19734551238405
11  CAMPBELL AV SE,2.0,71.0505204220992
11 ED 35TH ST,1.0,81.47710787695678
11 FULLER STREET,1.0,81.47710787695678
11 FULTON ST,1.0,81.47710787695678
11 HILLWOOD AVE,2.5,49.77075805752647
11 N LABURNUM AVE,1.0,81.47710787695678
11 OLD OYSTER POINT,3.0,60.62393296724162
11 SCONES DR,2.0,71.0505204220992
11 SOUTH OLD CHURCH ST,1.0,81.47710787695678
11 SWEETBRIAR ROAD,3.0,60.62393296724162
11 W BROAD ST,1.0,81.47710787695678
11 W HUNDRED ROAD,3.0,60.62393296724162
11 W MERCURY BLVD,2.0,71.0505204220992
"11,000 BLOCK OF LEE HIGHWAY",1.0,81.47710787695678
11/MAIN STREET,2.0,70.19734551238405
110 CALLAHAN DRIVE,1.0,81.47710787695678
110 CARROLLWOOD RD,1.0,81.47710787695678
110 CHURCH ROAD,1.0,81.47710787695678
110 COALFIELD RD,1.0,81.47710787695678
110 COOK RD,1.0,81.47710787695678
110 CROATAN DR PETERSBURG VA 23803,1.0,81.47710787695678
110 CUMBERLAND DR,1.0,81.47710787695678
110 DUPUY AVENUE,2.0,71.0505204220992
"110 E WASHINGTON ST ORANGE,VA 22960",1.0,81.47710787695678
110 ENVIRONS RD,3.0,60.62393296724162
110 GILFORD RD.,1.0,81.47710787695678
110 GOVERNORS DR SW,1.0,81.47710787695678
110 MARKETPLACE DR,2.0,70.19734551238405
110 MEADOWVILLE ROAD,1.0,81.47710787695678
110 N. College Ave,3.0,60.62393296724162
110 ORIANA ROAD,1.0,81.47710787695678
110 PERRY STREET,1.0,81.0505204220992
110 RICHARDS AVE,1.0,81.47710787695678
110 RIVERPOINT DR,2.5,49.77075805752647
110 S JAMES MADISON ST,1.0,81.47710787695678
110 SB,1.0,81.47710787695678
110 SUMMERGLEN RDG,1.0,81.47710787695678
110 UNIVERSITY BLVD,1.0,81.47710787695678
110 W CHURCH RD,1.0,81.47710787695678
110 W LIBERTY STREET,1.0,81.47710787695678
110 W LITTLE CREEK RD,1.0,81.47710787695678
110 W WASHIMGTON ST,1.0,81.47710787695678
110 WATKINS CENTRE PKWY,3.0,60.62393296724162
1100 5TH ST SW,2.5,49.77075805752647
1100 5TH ST SW @ 5TH ST STATION PARKWAY,1.0,81.47710787695678
1100 5TH ST SW @ HARRIS RD,3.0,60.62393296724162
1100 AVON ST  ELLIOT AVE,2.0,71.0505204220992
1100 AZALEA AVE,3.0,60.62393296724162
1100 AZALEA GARDEN RD,1.0,81.47710787695678
1100 BATTLEFIELD BLVD N,3.0,60.62393296724162
1100 BELLS RD,1.0,81.47710787695678
1100 BLK 26TH ST,3.0,60.62393296724162
1100 BLK ALDEN PL,1.0,81.47710787695678
1100 BLK AZALEA GARDEN RD,1.0,81.0505204220992
1100 BLK AZELEA GARDEN RD,3.0,60.62393296724162
1100 BLK BLAKEMORE RD,3.0,60.62393296724162
1100 BLK CAMPOSTELLA RD,1.0,81.47710787695678
1100 BLK CENTERVILLE TPKE S,3.0,60.62393296724162
1100 BLK CHURCH ST,1.0,81.47710787695678
1100 BLK CLAREMONT AVE,1.0,81.47710787695678
1100 BLK COLEMAN DR,1.0,81.47710787695678
1100 BLK CRESTVIEW DRIVE,2.0,71.0505204220992
1100 BLK DAM NECK RD,1.0,80.62393296724161
1100 BLK DECATUR STREET,1.0,81.47710787695678
1100 BLK E BRAMBLETON AV,3.0,60.62393296724162
1100 BLK E BRAMBLETON AVE,3.0,60.62393296724162
1100 BLK E LEIGH ST.,1.0,81.47710787695678
1100 BLK E LITTLE CREEK AVE,1.0,81.47710787695678
1100 BLK E LITTLE CREEK RD,1.0,81.47710787695678
1100 BLK EAST OCEAN VIEW,1.0,81.47710787695678
1100 BLK ELDEN STREET,2.0,71.0505204220992
1100 BLK FIRST COLONIAL RD,1.0,81.47710787695678
1100 BLK GRANBY ST,1.0,81.47710787695678
1100 BLK HERNDON PKWY,2.0,70.19734551238405
1100 BLK INGLESIDE RD,1.0,81.47710787695678
1100 BLK LYNNHAVEN PKWY,3.3333333333333335,47.637820783238595
1100 BLK MIDDLETON PL,1.0,81.47710787695678
1100 BLK MILL RD,4.0,60.19734551238405
1100 BLK N GREAT NECK RD,1.0,81.47710787695678
1100 BLK N MILITARY HWY,2.5,47.637820783238595
1100 BLK N MILITARY HWY JANAF CTR,1.0,81.47710787695678
1100 BLK N NEWTOWN RD,3.0,60.62393296724162
1100 BLK ORANGE AVE NE,1.0,81.0505204220992
1100 BLK TIDEWATER DR,3.0,59.344170602668896
1100 BLK VIRGINIA BEACH BLVD,3.0,60.62393296724162
1100 BLK W LITTLE CREEK,1.0,81.47710787695678
1100 BLK W MAIN ST,1.0,81.47710787695678
1100 BLK WATER STREET,1.0,81.47710787695678
1100 BLOCK CHURCH ST,1.0,81.47710787695678
1100 BLOCK DAM NECK RD,1.0,81.0505204220992
1100 BLOCK DAM NECK RD.,1.0,81.47710787695678
1100 BLOCK E LITTLE CREEK RD,3.0,60.62393296724162
1100 BLOCK GENERAL BOOTH BLVD,1.0,81.47710787695678
1100 BLOCK LASKIN ROAD,1.0,81.0505204220992
1100 BLOCK LYNNHAVEN PARKWAY,1.0,81.47710787695678
1100 BLOCK N MILITARY HWY,1.0,81.47710787695678
1100 BLOCK OF ELDEN ST,2.0,71.0505204220992
1100 BLOCK OF HAMPTON BLVD,1.0,81.47710787695678
1100 BLOCK OF INDEPENDENCE BOULEVARD,1.0,81.47710787695678
1100 BLOCK OF N BEAUREGARD STREET,3.0,60.62393296724162
1100 BLOCK OF SOUTH ALLEGHANY AVENUE,1.0,81.47710787695678
1100 BLOCK RED MILL BOULEVARD,1.0,81.47710787695678
1100 BLOCK S ALLEGHANY AVE,1.0,81.47710787695678
1100 BLOCK S. FERN STREET,1.0,81.47710787695678
1100 BLOCK TEMPLAR BLVD,1.0,81.47710787695678
1100 BLOCK TERMINAL BLVD,2.0,70.19734551238405
1100 BLOCK W. 38TH STREET,1.0,81.47710787695678
1100 BLOCK WEST CARY STREET,1.0,81.47710787695678
1100 BOULDERS PARKWAY,1.0,81.47710787695678
1100 BOULDERS PKWY,1.0,81.47710787695678
1100 CARRIER DR,1.0,79.77075805752648
1100 CHAMBERLAYNE PKWY,1.0,81.47710787695678
1100 COLLEGE PARK BLVD,1.0,81.47710787695678
1100 COLONIAL AVE,1.0,81.47710787695678
1100 COURT ST,1.0,81.47710787695678
1100 COURTHOUSE RD,2.0,71.0505204220992
1100 COXENDALE RD,1.0,81.47710787695678
1100 CUCKOO RD,4.0,60.19734551238405
1100 CULVER LANE,1.0,81.47710787695678
1100 CULVER LN,3.0,60.62393296724162
1100 DAM NECK RD,2.0,65.9314709638083
1100 DAN NECK ROAD,1.0,81.47710787695678
1100 DIAMOND SPRINGS RD,1.0,81.0505204220992
1100 E BRAMBLETON AVE,2.0,70.19734551238405
1100 E BROAD ST,1.0,81.47710787695678
1100 E LIBERTY ST,1.0,81.47710787695678
1100 E LITTLE CREEK RD,1.7142857142857142,46.78464587352345
1100 E PRINCESS ANNE RD,4.0,60.19734551238405
1100 EAGLE AVE,3.0,60.62393296724162
1100 EAST MAIN ST.,3.0,60.62393296724162
1100 FERRY PLANTATION RD,3.0,60.62393296724162
1100 FIRST COLONIAL RD,1.3333333333333333,48.490995692953746
1100 FLORIDA AVE,2.0,71.0505204220992
1100 FORESTWOOD DRIVE,1.0,81.47710787695678
1100 GOFF ST,3.0,60.62393296724162
1100 GOLDMINE RD,3.0,60.62393296724162
1100 GOLMINE RD.,1.0,81.47710787695678
1100 GRADY AVE,1.0,81.47710787695678
1100 GUS W. NICKS BLVD NE,1.0,81.47710787695678
1100 HAMPTON BLVD,1.6,48.490995692953746
1100 HARMONY ROAD,1.0,81.47710787695678
1100 HERNDON PARKWAY,2.0,70.19734551238405
1100 HERNDON PW,4.0,60.19734551238405
1100 HIGH AVE.,2.0,71.0505204220992
1100 IDLEWOOD AVE,1.0,81.0505204220992
1100 INDEPENDECNE BLVD,1.0,81.47710787695678
1100 INDEPENDENCE BL,1.0,81.47710787695678
1100 INDEPENDENCE BL.,1.0,81.47710787695678
1100 INDEPENDENCE BLVD,1.5,49.344170602668896
1100 INDIAN LAKES BLVD,3.0,60.62393296724162
1100 INGLESIDE RD,1.0,81.0505204220992
1100 INGLESIDE ROAD,1.0,81.47710787695678
1100 JAMESTOWN CRES,1.0,81.47710787695678
1100 KEMPSVILLE RD,1.6666666666666667,47.637820783238595
1100 KOGER CENTER BLVD,1.0,81.0505204220992
1100 LASKIN,1.0,81.47710787695678
1100 LASKIN RD,1.0,80.62393296724161
1100 LASKIN ROAD,1.0,81.0505204220992
1100 LASKIND RD,1.0,81.47710787695678
1100 LEVEL GREEN BLVD,1.0,81.0505204220992
1100 LOCKETT DR,1.0,81.47710787695678
1100 LONDON BLVD,2.0,71.0505204220992
1100 LYNNHAVEN PKWY,,
1100 MCGEES MILL RD,,
1100 MIDDLE FORK ROAD,3.0,60.62393296724162
1100 MILTON RD,1.0,81.47710787695678
1100 MONACAN TRAIL RD,2.0,71.0505204220992
1100 MONETA RD,1.0,81.47710787695678
1100 MOUNTAIN RD,4.0,60.19734551238405
1100 MT VERNON AVE,2.5,49.77075805752647
1100 N 23RD STREET,1.0,81.47710787695678
1100 N GREAT NECK RD,1.6666666666666667,49.77075805752647
1100 N MILITARY HWY,1.0,78.91758314781131
1100 N MILITARY HWY BLK,3.0,60.62393296724162
1100 N. GREAT NECK RD,1.0,81.47710787695678
1100 N. SHEPPARD ST,1.0,81.47710787695678
1100 NICKELSVILLE HWY,3.0,60.62393296724162
1100 NIMMO PARKWAY,4.0,60.19734551238405
1100 NIMMO PKWY,3.0,60.62393296724162
1100 NIMMO PKY,1.0,81.47710787695678
1100 NORTH GREAT NECK RD,1.0,81.47710787695678
1100 NORTH MILITARY HWY,1.0,81.47710787695678
1100 NORVIEW AVE,1.0,81.47710787695678
1100 OAKWOOD AVE,1.0,81.47710787695678
1100 OCEANA BLVD,2.0,70.19734551238405
1100 OLD CLUBHOUSE RD,1.0,81.47710787695678
1100 OLD PIPERS GAP RD,1.0,81.47710787695678
1100 OLD VIRGINIA BEACH RD.,1.0,81.47710787695678
1100 OLD WILLIAMSBURG RD.,3.0,60.62393296724162
1100 OVERLAND ROAD SW,1.0,81.47710787695678
1100 PACIFIC AVENUE,2.0,70.19734551238405
1100 PALMER PLACE,1.0,81.47710787695678
1100 PARK AVE,1.0,81.0505204220992
1100 PARK ST,1.0,81.47710787695678
1100 PATTERSON ST,1.0,81.47710787695678
1100 PICKETT ST,1.0,81.47710787695678
1100 PLEASANT VALLEY RD,2.0,70.19734551238405
1100 PORTSMOUTH BLVD,2.5,49.77075805752647
1100 RENNIE AVENUE,1.0,81.47710787695678
1100 RIVER RD BLK,1.0,81.47710787695678
1100 ROANOKE ST,1.6666666666666667,49.77075805752647
1100 S HAYES ST,1.0,81.47710787695678
1100 S JOYCE ST,1.0,81.47710787695678
1100 S MAIN ST,1.0,81.47710787695678
1100 S MILITARY HWY,2.0,71.0505204220992
1100 SANDBRIDGE RD,1.0,81.47710787695678
1100 SCOTTSVILLE RD,2.0,71.0505204220992
1100 SEAFORD RD.,2.0,71.0505204220992
1100 SEMINOLE TRL,1.3333333333333333,50.19734551238405
1100 SOUTH MAIN,3.0,60.62393296724162
1100 SYCAMORE SQUARE DR,1.0,81.47710787695678
1100 TEMPLE AVENUE,2.0,71.0505204220992
1100 TERMINAL BLVD,1.0,80.62393296724161
1100 TIDEWATER DR,2.5,47.637820783238595
1100 VIRGINIA BEACH BLVD,2.0,70.19734551238405
1100 VIRGINIA BEACH BLVD.,2.0,70.19734551238405
1100 W 41ST ST,3.0,60.62393296724162
1100 W BROAD ST,1.0,81.47710787695678
1100 W CARY ST,1.0,81.47710787695678
1100 W LABURNUM AVE,1.0,81.47710787695678
1100 W LITTLE CREEK RD,1.0,81.47710787695678
1100 W QUEEN ST,2.0,71.0505204220992
1100 WALNUT AVE,1.0,81.47710787695678
1100 WALTON BLUFF PKWY,1.0,81.47710787695678
1100 WATERFRONT DR,1.0,81.47710787695678
1100 WEST GRACE STREET,1.0,81.47710787695678
1100 WEST LITTLE CREEK RD,3.0,60.62393296724162
1100 WEST MAIN STREET,1.0,81.47710787695678
1100 WESTMINISTER AVE,1.0,81.47710787695678
1100 WHITEHEAD RD.,3.0,60.62393296724162
1100 WILLIAM STYRON SQ S,1.0,81.47710787695678
1100+ E LYNCHBURG SALEM TPKE,1.5,50.62393296724162
1100-BLK ELDEN ST,1.3333333333333333,50.19734551238405
1100-BLK HERNDON PKWY,1.5,50.62393296724162
1100-BLK HERNDON PW,1.5,50.62393296724162
1100-BLK N MAIN ST,1.0,81.47710787695678
1100-BLK PORTSMOUTH BLVD,2.0,71.0505204220992
1100-BLK STERLING RD,1.0,81.47710787695678
1100-BLOCK WINSTON CHURCHILL DR,2.0,71.0505204220992
11000 BLK JAMES MADISON HWY,1.0,81.47710787695678
11000 BLK JAMES RIVER DR,3.0,60.62393296724162
11000 BLK LP BAILEY MEM HWY,1.0,81.47710787695678
11000 BLK MARSH RD,2.0,70.19734551238405
11000 BLK PHILOTT RD,1.0,81.47710787695678
11000 BLK THOMAS NELSON HWY,1.0,81.47710787695678
11000 BLK THOMAS NELSON HWY 29N,1.0,81.47710787695678
11000 BRENT TOWN,1.0,81.47710787695678
11000 CHAUKLEY ROAD,3.0,60.62393296724162
11000 COALBORO RD,3.0,60.62393296724162
11000 HULL STREET ROAD,3.0,59.344170602668896
11000 IRON BRIDGE RD,1.0,81.47710787695678
11000 JAMES MADISON HWY,1.0,81.47710787695678
11000 LUCKS LANE,1.0,81.47710787695678
11000 THOMAS NELSON HIGHWAY,1.0,81.47710787695678
11000 WHITEMARSH RD,1.0,81.47710787695678
11000-BLK BRENT TOWN RD,1.0,81.47710787695678
11000-BLK MARSH RD,3.0,59.344170602668896
11001 HULL STREET ROAD,1.0,81.47710787695678
11001 HUMELSINE PKWY W,1.0,81.47710787695678
11001 JAMES MADISON HWY,1.0,81.47710787695678
11002 HAMPTON RD,3.0,60.62393296724162
11002 IRON BRIDGE ROAD,1.0,81.47710787695678
11003 GORDON RD,1.0,81.47710787695678
11008 WASHINGTON HWY,4.0,60.19734551238405
1100B HULL STREET,1.0,81.47710787695678
1100BLK AZALEA GARDEN RD,1.0,81.47710787695678
1100BLK N MILITARY HWY,1.0,81.47710787695678
1100BLK NORTH PIFFER RD,3.0,60.62393296724162
1101 ATLANTIC AVE,3.0,60.62393296724162
1101 BLAKEMORE RD,2.0,71.0505204220992
1101 BLK WINCHESTER RD,1.0,81.47710787695678
1101 BOULEVARD,1.0,81.47710787695678
1101 CARMIA WAY,1.0,81.47710787695678
1101 E  MARKET ST,2.0,71.0505204220992
1101 E LITTLE CREEK RD,1.0,81.47710787695678
1101 EAST LEIGH ST,3.0,60.62393296724162
1101 FREDERICK BLVD,1.0,81.47710787695678
1101 GROVE AVENUE,1.0,81.47710787695678
1101 GUS W. NICKS BLVD NE,1.0,81.47710787695678
1101 HAXALL PT,3.0,60.62393296724162
1101 N. ARGONNE AVE,1.0,81.47710787695678
1101 NORTH ROYAL AVENUE,1.0,81.47710787695678
1101 RODMAN AVE,2.0,71.0505204220992
1101 S. ARLINGTON RIDGE RD,1.0,81.47710787695678
1101 TWILIGHT LN,1.0,81.47710787695678
1101 W HUNDRED RD,1.0,81.47710787695678
1101 W PEMBROKE AVE,1.0,81.47710787695678
11010 GOVERNOR G C PEERY HWY,1.0,81.47710787695678
11010 Governor G C Peery Highway,1.0,81.47710787695678
11010 HULL STREET RD,1.0,81.47710787695678
11010 HULL STREET ROAD,1.0,81.0505204220992
11010 JAMES MONROE HWY,2.0,71.0505204220992
11010 JEFFERSON AVENUE,4.0,60.19734551238405
11010 NASH RD,1.0,81.47710787695678
11011 MAIN ST,1.0,81.47710787695678
11011 RICHARDSON RD,1.0,81.47710787695678
11013 GOVORNOR G C PEERY HWY,3.0,60.62393296724162
11016 GOV G.C. PEERY HWY,1.0,81.47710787695678
11016 MIDLOTHIAN TPK,1.0,81.47710787695678
11019 LEWISTOWN ROAD,1.0,81.47710787695678
1102 ASH AVENUE,1.0,81.47710787695678
1102 CAMBRIDGE CRES,1.0,81.47710787695678
1102 S MILITARY HWY,1.0,81.47710787695678
1102 SCOTT ALAN CIRCLE,1.0,81.47710787695678
1102 TRAPPER CREST CT,1.0,81.47710787695678
11020 BLK-MARSH RD,1.0,81.47710787695678
11020 HULL STREET RD,1.0,81.47710787695678
11020 MIDLOTHIAN TPKE,1.0,81.0505204220992
11020 MIDLOTHIAN TURNPIKE,1.0,81.47710787695678
11020-BLK CATLETT RD,3.0,60.62393296724162
11020-BLK MARSH RD,1.0,81.47710787695678
11021 IRON BRIDGE ROAD,1.0,81.47710787695678
11021 MIDLOTHIAN TPK,1.0,81.47710787695678
11021 MIDLOTHIAN TPKE,1.0,81.0505204220992
11025 MAIN ST SPC F FAIRFAX VA 22030,1.0,81.47710787695678
11025-B JEFFERSON AVE.,3.0,60.62393296724162
1103 ALLEN DR,1.0,81.47710787695678
1103 HAMPTON HIGHWAY,3.0,60.62393296724162
1103 KANAWHA TRAIL ROAD,4.0,60.19734551238405
1103 WEST LEIGH STREET,1.0,81.47710787695678
1103 West Grace Street,1.0,81.47710787695678
11030 CHALKLEY ROAD,3.0,60.62393296724162
11030 RIVERWAY RD,1.0,81.47710787695678
11031 HULL ST RD,4.0,60.19734551238405
11032 TIDEWATER TR,4.0,60.19734551238405
11033 LEE HIGHWAY,1.0,81.47710787695678
1104 E PEMBROKE AVE,2.0,71.0505204220992
1104 GRADY AVE,2.0,70.19734551238405
1104 OLDFIELD CIR,1.0,81.47710787695678
11040-BLK JAMES MADISON HWY,3.0,60.62393296724162
11044 US-29 STE 10 FAIRFAX VA 22030,1.0,81.47710787695678
11045 JEFFERSON AVENUE,1.0,81.47710787695678
11047 HARPINE HWY,1.0,81.47710787695678
11049 BRISTERSBURG RD,2.0,71.0505204220992
1105 ARLINGTON ROAD,4.0,60.19734551238405
1105 BENEFIT RD,1.0,81.47710787695678
1105 BIG BETHEL RD,4.0,60.19734551238405
1105 BROOKDALE ST,1.0,81.47710787695678
1105 DARREN DR,,
1105 LAFAYETTE ST,1.0,81.47710787695678
1105 N 4TH STREET WYTHEVILLE VA 24382,1.0,81.47710787695678
1105 N NEWTOWN RD,3.0,60.62393296724162
1105 N STAFFORD ST,1.0,81.47710787695678
1105 Ole Berry Drive,4.0,60.19734551238405
1105 Union Valley Rd,1.0,81.47710787695678
1105 W BROAD ST,2.0,71.0505204220992
1105 W BROAD ST ROUTE 7,2.0,71.0505204220992
1105 WITTENS MILL ROAD,1.0,81.47710787695678
11051 LEE HWY,1.0,81.47710787695678
11054 SPRING RUN RD,1.0,81.47710787695678
11055 KINGWILLIAM RD,1.0,81.47710787695678
1106 6TH ST SE,1.0,81.47710787695678
1106 OLD AIRPORT RD,1.0,81.47710787695678
1106 S TIMBER RIDGE RD,4.0,60.19734551238405
11065 BOOKER T WASHINGTON HWY,3.0,60.62393296724162
